Gene ID	Old ID
UCDDS831_g8212.t1	g8212.t1
UCDDS831_g8213.t1	g8213.t1
UCDDS831_g8214.t1	g8214.t1
UCDDS831_g8215.t1	g8215.t1
UCDDS831_g8216.t1	g8216.t1
UCDDS831_g8217.t1	g8217.t1
UCDDS831_g8218.t1	g8218.t1
UCDDS831_g8219.t1	g8219.t1
UCDDS831_g8220.t1	g8220.t1
UCDDS831_g8221.t1	g8221.t1
UCDDS831_g8222.t1	g8222.t1
UCDDS831_g8223.t1	g8223.t1
UCDDS831_g8224.t1	g8224.t1
UCDDS831_g8225.t1	g8225.t1
UCDDS831_g8226.t1	g8226.t1
UCDDS831_g8227.t1	g8227.t1
UCDDS831_g8228.t1	g8228.t1
UCDDS831_g8229.t1	g8229.t1
UCDDS831_g8230.t1	g8230.t1
UCDDS831_g8231.t1	g8231.t1
UCDDS831_g8232.t1	g8232.t1
UCDDS831_g8233.t1	g8233.t1
UCDDS831_g8234.t1	g8234.t1
UCDDS831_g8235.t1	g8235.t1
UCDDS831_g8236.t1	g8236.t1
UCDDS831_g8237.t1	g8237.t1
UCDDS831_g8238.t1	g8238.t1
UCDDS831_g8239.t1	g8239.t1
UCDDS831_g8240.t1	g8240.t1
UCDDS831_g8241.t1	g8241.t1
UCDDS831_g8242.t1	g8242.t1
UCDDS831_g8243.t1	g8243.t1
UCDDS831_g8244.t1	g8244.t1
UCDDS831_g8245.t1	g8245.t1
UCDDS831_g8246.t1	g8246.t1
UCDDS831_g8247.t1	g8247.t1
UCDDS831_g8248.t1	g8248.t1
UCDDS831_g8249.t1	g8249.t1
UCDDS831_g8250.t1	g8250.t1
UCDDS831_g8251.t1	g8251.t1
UCDDS831_g8252.t1	g8252.t1
UCDDS831_g8253.t1	g8253.t1
UCDDS831_g8254.t1	g8254.t1
UCDDS831_g8255.t1	g8255.t1
UCDDS831_g8256.t1	g8256.t1
UCDDS831_g8257.t1	g8257.t1
UCDDS831_g8258.t1	g8258.t1
UCDDS831_g8259.t1	g8259.t1
UCDDS831_g8260.t1	g8260.t1
UCDDS831_g8261.t1	g8261.t1
UCDDS831_g8262.t1	g8262.t1
UCDDS831_g8263.t1	g8263.t1
UCDDS831_g8264.t1	g8264.t1
UCDDS831_g8265.t1	g8265.t1
UCDDS831_g8266.t1	g8266.t1
UCDDS831_g8267.t1	g8267.t1
UCDDS831_g8268.t1	g8268.t1
UCDDS831_g8269.t1	g8269.t1
UCDDS831_g8270.t1	g8270.t1
UCDDS831_g8271.t1	g8271.t1
UCDDS831_g8272.t1	g8272.t1
UCDDS831_g8273.t1	g8273.t1
UCDDS831_g8274.t1	g8274.t1
UCDDS831_g8275.t1	g8275.t1
UCDDS831_g8276.t1	g8276.t1
UCDDS831_g8277.t1	g8277.t1
UCDDS831_g8278.t1	g8278.t1
UCDDS831_g8279.t1	g8279.t1
UCDDS831_g8280.t1	g8280.t1
UCDDS831_g8281.t1	g8281.t1
UCDDS831_g8282.t1	g8282.t1
UCDDS831_g8283.t1	g8283.t1
UCDDS831_g8284.t1	g8284.t1
UCDDS831_g8285.t1	g8285.t1
UCDDS831_g8286.t1	g8286.t1
UCDDS831_g8287.t1	g8287.t1
UCDDS831_g8288.t1	g8288.t1
UCDDS831_g8289.t1	g8289.t1
UCDDS831_g8290.t1	g8290.t1
UCDDS831_g8291.t1	g8291.t1
UCDDS831_g8292.t1	g8292.t1
UCDDS831_g8293.t1	g8293.t1
UCDDS831_g8294.t1	g8294.t1
UCDDS831_g8295.t1	g8295.t1
UCDDS831_g8296.t1	g8296.t1
UCDDS831_g8297.t1	g8297.t1
UCDDS831_g8298.t1	g8298.t1
UCDDS831_g8299.t1	g8299.t1
UCDDS831_g8300.t1	g8300.t1
UCDDS831_g8301.t1	g8301.t1
UCDDS831_g8302.t1	g8302.t1
UCDDS831_g8303.t1	g8303.t1
UCDDS831_g8304.t1	g8304.t1
UCDDS831_g8305.t1	g8305.t1
UCDDS831_g8306.t1	g8306.t1
UCDDS831_g8307.t1	g8307.t1
UCDDS831_g8308.t1	g8308.t1
UCDDS831_g8309.t1	g8309.t1
UCDDS831_g8310.t1	g8310.t1
UCDDS831_g8311.t1	g8311.t1
UCDDS831_g8312.t1	g8312.t1
UCDDS831_g8313.t1	g8313.t1
UCDDS831_g8314.t1	g8314.t1
UCDDS831_g8315.t1	g8315.t1
UCDDS831_g8316.t1	g8316.t1
UCDDS831_g8317.t1	g8317.t1
UCDDS831_g8318.t1	g8318.t1
UCDDS831_g8319.t1	g8319.t1
UCDDS831_g8320.t1	g8320.t1
UCDDS831_g8321.t1	g8321.t1
UCDDS831_g8322.t1	g8322.t1
UCDDS831_g8323.t1	g8323.t1
UCDDS831_g8324.t1	g8324.t1
UCDDS831_g8325.t1	g8325.t1
UCDDS831_g8326.t1	g8326.t1
UCDDS831_g8327.t1	g8327.t1
UCDDS831_g8328.t1	g8328.t1
UCDDS831_g8329.t1	g8329.t1
UCDDS831_g8330.t1	g8330.t1
UCDDS831_g8331.t1	g8331.t1
UCDDS831_g8332.t1	g8332.t1
UCDDS831_g8333.t1	g8333.t1
UCDDS831_g8334.t1	g8334.t1
UCDDS831_g8335.t1	g8335.t1
UCDDS831_g8336.t1	g8336.t1
UCDDS831_g8337.t1	g8337.t1
UCDDS831_g8338.t1	g8338.t1
UCDDS831_g8339.t1	g8339.t1
UCDDS831_g8340.t1	g8340.t1
UCDDS831_g8341.t1	g8341.t1
UCDDS831_g8342.t1	g8342.t1
UCDDS831_g8343.t1	g8343.t1
UCDDS831_g8344.t1	g8344.t1
UCDDS831_g8345.t1	g8345.t1
UCDDS831_g8346.t1	g8346.t1
UCDDS831_g8347.t1	g8347.t1
UCDDS831_g8348.t1	g8348.t1
UCDDS831_g8349.t1	g8349.t1
UCDDS831_g8350.t1	g8350.t1
UCDDS831_g8351.t1	g8351.t1
UCDDS831_g8352.t1	g8352.t1
UCDDS831_g8353.t1	g8353.t1
UCDDS831_g8354.t1	g8354.t1
UCDDS831_g8355.t1	g8355.t1
UCDDS831_g8356.t1	g8356.t1
UCDDS831_g8357.t1	g8357.t1
UCDDS831_g8358.t1	g8358.t1
UCDDS831_g8359.t1	g8359.t1
UCDDS831_g8360.t1	g8360.t1
UCDDS831_g8361.t1	g8361.t1
UCDDS831_g8362.t1	g8362.t1
UCDDS831_g8363.t1	g8363.t1
UCDDS831_g8364.t1	g8364.t1
UCDDS831_g8365.t1	g8365.t1
UCDDS831_g8366.t1	g8366.t1
UCDDS831_g8367.t1	g8367.t1
UCDDS831_g8368.t1	g8368.t1
UCDDS831_g8369.t1	g8369.t1
UCDDS831_g8370.t1	g8370.t1
UCDDS831_g8371.t1	g8371.t1
UCDDS831_g8372.t1	g8372.t1
UCDDS831_g8373.t1	g8373.t1
UCDDS831_g8374.t1	g8374.t1
UCDDS831_g8375.t1	g8375.t1
UCDDS831_g8376.t1	g8376.t1
UCDDS831_g8377.t1	g8377.t1
UCDDS831_g8378.t1	g8378.t1
UCDDS831_g8379.t1	g8379.t1
UCDDS831_g8380.t1	g8380.t1
UCDDS831_g8381.t1	g8381.t1
UCDDS831_g8382.t1	g8382.t1
UCDDS831_g8383.t1	g8383.t1
UCDDS831_g8384.t1	g8384.t1
UCDDS831_g8385.t1	g8385.t1
UCDDS831_g8386.t1	g8386.t1
UCDDS831_g8387.t1	g8387.t1
UCDDS831_g8388.t1	g8388.t1
UCDDS831_g8389.t1	g8389.t1
UCDDS831_g8390.t1	g8390.t1
UCDDS831_g8391.t1	g8391.t1
UCDDS831_g8392.t1	g8392.t1
UCDDS831_g8393.t1	g8393.t1
UCDDS831_g8394.t1	g8394.t1
UCDDS831_g8395.t1	g8395.t1
UCDDS831_g8396.t1	g8396.t1
UCDDS831_g8397.t1	g8397.t1
UCDDS831_g8398.t1	g8398.t1
UCDDS831_g8399.t1	g8399.t1
UCDDS831_g8400.t1	g8400.t1
UCDDS831_g8401.t1	g8401.t1
UCDDS831_g8402.t1	g8402.t1
UCDDS831_g8403.t1	g8403.t1
UCDDS831_g8404.t1	g8404.t1
UCDDS831_g8405.t1	g8405.t1
UCDDS831_g8406.t1	g8406.t1
UCDDS831_g8407.t1	g8407.t1
UCDDS831_g8408.t1	g8408.t1
UCDDS831_g8409.t1	g8409.t1
UCDDS831_g8410.t1	g8410.t1
UCDDS831_g8411.t1	g8411.t1
UCDDS831_g8412.t1	g8412.t1
UCDDS831_g8413.t1	g8413.t1
UCDDS831_g8414.t1	g8414.t1
UCDDS831_g8415.t1	g8415.t1
UCDDS831_g8416.t1	g8416.t1
UCDDS831_g8417.t1	g8417.t1
UCDDS831_g8418.t1	g8418.t1
UCDDS831_g8419.t1	g8419.t1
UCDDS831_g8420.t1	g8420.t1
UCDDS831_g8421.t1	g8421.t1
UCDDS831_g8422.t1	g8422.t1
UCDDS831_g8423.t1	g8423.t1
UCDDS831_g8424.t1	g8424.t1
UCDDS831_g8425.t1	g8425.t1
UCDDS831_g8426.t1	g8426.t1
UCDDS831_g8427.t1	g8427.t1
UCDDS831_g8428.t1	g8428.t1
UCDDS831_g8429.t1	g8429.t1
UCDDS831_g8430.t1	g8430.t1
UCDDS831_g8431.t1	g8431.t1
UCDDS831_g8432.t1	g8432.t1
UCDDS831_g8433.t1	g8433.t1
UCDDS831_g8434.t1	g8434.t1
UCDDS831_g8435.t1	g8435.t1
UCDDS831_g8436.t1	g8436.t1
UCDDS831_g8437.t1	g8437.t1
UCDDS831_g8438.t1	g8438.t1
UCDDS831_g8439.t1	g8439.t1
UCDDS831_g8440.t1	g8440.t1
UCDDS831_g8441.t1	g8441.t1
UCDDS831_g8442.t1	g8442.t1
UCDDS831_g8443.t1	g8443.t1
UCDDS831_g8444.t1	g8444.t1
UCDDS831_g8445.t1	g8445.t1
UCDDS831_g8446.t1	g8446.t1
UCDDS831_g8447.t1	g8447.t1
UCDDS831_g8448.t1	g8448.t1
UCDDS831_g8449.t1	g8449.t1
UCDDS831_g8450.t1	g8450.t1
UCDDS831_g8451.t1	g8451.t1
UCDDS831_g8452.t1	g8452.t1
UCDDS831_g8453.t1	g8453.t1
UCDDS831_g8454.t1	g8454.t1
UCDDS831_g8455.t1	g8455.t1
UCDDS831_g8456.t1	g8456.t1
UCDDS831_g8457.t1	g8457.t1
UCDDS831_g8458.t1	g8458.t1
UCDDS831_g8459.t1	g8459.t1
UCDDS831_g8460.t1	g8460.t1
UCDDS831_g8461.t1	g8461.t1
UCDDS831_g8462.t1	g8462.t1
UCDDS831_g8463.t1	g8463.t1
UCDDS831_g8464.t1	g8464.t1
UCDDS831_g8465.t1	g8465.t1
UCDDS831_g8466.t1	g8466.t1
UCDDS831_g8467.t1	g8467.t1
UCDDS831_g8468.t1	g8468.t1
UCDDS831_g8469.t1	g8469.t1
UCDDS831_g8470.t1	g8470.t1
UCDDS831_g8471.t1	g8471.t1
UCDDS831_g8472.t1	g8472.t1
UCDDS831_g8473.t1	g8473.t1
UCDDS831_g8474.t1	g8474.t1
UCDDS831_g8475.t1	g8475.t1
UCDDS831_g8476.t1	g8476.t1
UCDDS831_g8477.t1	g8477.t1
UCDDS831_g8478.t1	g8478.t1
UCDDS831_g8479.t1	g8479.t1
UCDDS831_g8480.t1	g8480.t1
UCDDS831_g8481.t1	g8481.t1
UCDDS831_g8482.t1	g8482.t1
UCDDS831_g8483.t1	g8483.t1
UCDDS831_g8484.t1	g8484.t1
UCDDS831_g8485.t1	g8485.t1
UCDDS831_g8486.t1	g8486.t1
UCDDS831_g8487.t1	g8487.t1
UCDDS831_g8488.t1	g8488.t1
UCDDS831_g8489.t1	g8489.t1
UCDDS831_g8490.t1	g8490.t1
UCDDS831_g8491.t1	g8491.t1
UCDDS831_g8492.t1	g8492.t1
UCDDS831_g8493.t1	g8493.t1
UCDDS831_g8494.t1	g8494.t1
UCDDS831_g8495.t1	g8495.t1
UCDDS831_g8496.t1	g8496.t1
UCDDS831_g8497.t1	g8497.t1
UCDDS831_g8498.t1	g8498.t1
UCDDS831_g8499.t1	g8499.t1
UCDDS831_g8500.t1	g8500.t1
UCDDS831_g8501.t1	g8501.t1
UCDDS831_g8502.t1	g8502.t1
UCDDS831_g8503.t1	g8503.t1
UCDDS831_g8504.t1	g8504.t1
UCDDS831_g8505.t1	g8505.t1
UCDDS831_g8506.t1	g8506.t1
UCDDS831_g8507.t1	g8507.t1
UCDDS831_g8508.t1	g8508.t1
UCDDS831_g8509.t1	g8509.t1
UCDDS831_g8510.t1	g8510.t1
UCDDS831_g8511.t1	g8511.t1
UCDDS831_g8512.t1	g8512.t1
UCDDS831_g8513.t1	g8513.t1
UCDDS831_g8514.t1	g8514.t1
UCDDS831_g8515.t1	g8515.t1
UCDDS831_g8516.t1	g8516.t1
UCDDS831_g8517.t1	g8517.t1
UCDDS831_g8518.t1	g8518.t1
UCDDS831_g8519.t1	g8519.t1
UCDDS831_g8520.t1	g8520.t1
UCDDS831_g8521.t1	g8521.t1
UCDDS831_g8522.t1	g8522.t1
UCDDS831_g8523.t1	g8523.t1
UCDDS831_g8524.t1	g8524.t1
UCDDS831_g8525.t1	g8525.t1
UCDDS831_g8526.t1	g8526.t1
UCDDS831_g8527.t1	g8527.t1
UCDDS831_g8528.t1	g8528.t1
UCDDS831_g8529.t1	g8529.t1
UCDDS831_g8530.t1	g8530.t1
UCDDS831_g8531.t1	g8531.t1
UCDDS831_g8532.t1	g8532.t1
UCDDS831_g8533.t1	g8533.t1
UCDDS831_g8534.t1	g8534.t1
UCDDS831_g8535.t1	g8535.t1
UCDDS831_g8536.t1	g8536.t1
UCDDS831_g8537.t1	g8537.t1
UCDDS831_g8538.t1	g8538.t1
UCDDS831_g8539.t1	g8539.t1
UCDDS831_g8540.t1	g8540.t1
UCDDS831_g8541.t1	g8541.t1
UCDDS831_g8542.t1	g8542.t1
UCDDS831_g8543.t1	g8543.t1
UCDDS831_g8544.t1	g8544.t1
UCDDS831_g8545.t1	g8545.t1
UCDDS831_g8546.t1	g8546.t1
UCDDS831_g8547.t1	g8547.t1
UCDDS831_g8548.t1	g8548.t1
UCDDS831_g8549.t1	g8549.t1
UCDDS831_g8550.t1	g8550.t1
UCDDS831_g8551.t1	g8551.t1
UCDDS831_g8552.t1	g8552.t1
UCDDS831_g8553.t1	g8553.t1
UCDDS831_g8554.t1	g8554.t1
UCDDS831_g8555.t1	g8555.t1
UCDDS831_g8556.t1	g8556.t1
UCDDS831_g8557.t1	g8557.t1
UCDDS831_g8558.t1	g8558.t1
UCDDS831_g8559.t1	g8559.t1
UCDDS831_g8560.t1	g8560.t1
UCDDS831_g8561.t1	g8561.t1
UCDDS831_g8562.t1	g8562.t1
UCDDS831_g8563.t1	g8563.t1
UCDDS831_g8564.t1	g8564.t1
UCDDS831_g8565.t1	g8565.t1
UCDDS831_g8566.t1	g8566.t1
UCDDS831_g8567.t1	g8567.t1
UCDDS831_g8568.t1	g8568.t1
UCDDS831_g8569.t1	g8569.t1
UCDDS831_g8570.t1	g8570.t1
UCDDS831_g8571.t1	g8571.t1
UCDDS831_g8572.t1	g8572.t1
UCDDS831_g8573.t1	g8573.t1
UCDDS831_g8574.t1	g8574.t1
UCDDS831_g8575.t1	g8575.t1
UCDDS831_g8576.t1	g8576.t1
UCDDS831_g8577.t1	g8577.t1
UCDDS831_g8578.t1	g8578.t1
UCDDS831_g8579.t1	g8579.t1
UCDDS831_g8580.t1	g8580.t1
UCDDS831_g8581.t1	g8581.t1
UCDDS831_g8582.t1	g8582.t1
UCDDS831_g8583.t1	g8583.t1
UCDDS831_g8584.t1	g8584.t1
UCDDS831_g8585.t1	g8585.t1
UCDDS831_g8586.t1	g8586.t1
UCDDS831_g8587.t1	g8587.t1
UCDDS831_g8588.t1	g8588.t1
UCDDS831_g8589.t1	g8589.t1
UCDDS831_g8590.t1	g8590.t1
UCDDS831_g8591.t1	g8591.t1
UCDDS831_g8592.t1	g8592.t1
UCDDS831_g8593.t1	g8593.t1
UCDDS831_g8594.t1	g8594.t1
UCDDS831_g8595.t1	g8595.t1
UCDDS831_g8596.t1	g8596.t1
UCDDS831_g8597.t1	g8597.t1
UCDDS831_g8598.t1	g8598.t1
UCDDS831_g8599.t1	g8599.t1
UCDDS831_g8600.t1	g8600.t1
UCDDS831_g8601.t1	g8601.t1
UCDDS831_g8602.t1	g8602.t1
UCDDS831_g8603.t1	g8603.t1
UCDDS831_g8604.t1	g8604.t1
UCDDS831_g8605.t1	g8605.t1
UCDDS831_g8606.t1	g8606.t1
UCDDS831_g8607.t1	g8607.t1
UCDDS831_g8608.t1	g8608.t1
UCDDS831_g8609.t1	g8609.t1
UCDDS831_g8610.t1	g8610.t1
UCDDS831_g8611.t1	g8611.t1
UCDDS831_g8612.t1	g8612.t1
UCDDS831_g8613.t1	g8613.t1
UCDDS831_g8614.t1	g8614.t1
UCDDS831_g8615.t1	g8615.t1
UCDDS831_g8616.t1	g8616.t1
UCDDS831_g8617.t1	g8617.t1
UCDDS831_g8618.t1	g8618.t1
UCDDS831_g8619.t1	g8619.t1
UCDDS831_g8620.t1	g8620.t1
UCDDS831_g8621.t1	g8621.t1
UCDDS831_g8622.t1	g8622.t1
UCDDS831_g8623.t1	g8623.t1
UCDDS831_g8624.t1	g8624.t1
UCDDS831_g8625.t1	g8625.t1
UCDDS831_g8626.t1	g8626.t1
UCDDS831_g8627.t1	g8627.t1
UCDDS831_g8628.t1	g8628.t1
UCDDS831_g8629.t1	g8629.t1
UCDDS831_g8630.t1	g8630.t1
UCDDS831_g8631.t1	g8631.t1
UCDDS831_g8632.t1	g8632.t1
UCDDS831_g8633.t1	g8633.t1
UCDDS831_g8634.t1	g8634.t1
UCDDS831_g8635.t1	g8635.t1
UCDDS831_g8636.t1	g8636.t1
UCDDS831_g8637.t1	g8637.t1
UCDDS831_g8638.t1	g8638.t1
UCDDS831_g8639.t1	g8639.t1
UCDDS831_g8640.t1	g8640.t1
UCDDS831_g8641.t1	g8641.t1
UCDDS831_g8642.t1	g8642.t1
UCDDS831_g8643.t1	g8643.t1
UCDDS831_g8644.t1	g8644.t1
UCDDS831_g8645.t1	g8645.t1
UCDDS831_g8646.t1	g8646.t1
UCDDS831_g8647.t1	g8647.t1
UCDDS831_g8648.t1	g8648.t1
UCDDS831_g8649.t1	g8649.t1
UCDDS831_g8650.t1	g8650.t1
UCDDS831_g8651.t1	g8651.t1
UCDDS831_g8652.t1	g8652.t1
UCDDS831_g8653.t1	g8653.t1
UCDDS831_g8654.t1	g8654.t1
UCDDS831_g8655.t1	g8655.t1
UCDDS831_g8656.t1	g8656.t1
UCDDS831_g8657.t1	g8657.t1
UCDDS831_g8658.t1	g8658.t1
UCDDS831_g8659.t1	g8659.t1
UCDDS831_g8660.t1	g8660.t1
UCDDS831_g8661.t1	g8661.t1
UCDDS831_g8662.t1	g8662.t1
UCDDS831_g8663.t1	g8663.t1
UCDDS831_g8664.t1	g8664.t1
UCDDS831_g8665.t1	g8665.t1
UCDDS831_g8666.t1	g8666.t1
UCDDS831_g8667.t1	g8667.t1
UCDDS831_g8668.t1	g8668.t1
UCDDS831_g8669.t1	g8669.t1
UCDDS831_g8670.t1	g8670.t1
UCDDS831_g8671.t1	g8671.t1
UCDDS831_g8672.t1	g8672.t1
UCDDS831_g8673.t1	g8673.t1
UCDDS831_g8674.t1	g8674.t1
UCDDS831_g8675.t1	g8675.t1
UCDDS831_g8676.t1	g8676.t1
UCDDS831_g8677.t1	g8677.t1
UCDDS831_g8678.t1	g8678.t1
UCDDS831_g8679.t1	g8679.t1
UCDDS831_g8680.t1	g8680.t1
UCDDS831_g8681.t1	g8681.t1
UCDDS831_g8682.t1	g8682.t1
UCDDS831_g8683.t1	g8683.t1
UCDDS831_g8684.t1	g8684.t1
UCDDS831_g8685.t1	g8685.t1
UCDDS831_g8686.t1	g8686.t1
UCDDS831_g8687.t1	g8687.t1
UCDDS831_g8688.t1	g8688.t1
UCDDS831_g8689.t1	g8689.t1
UCDDS831_g8690.t1	g8690.t1
UCDDS831_g8691.t1	g8691.t1
UCDDS831_g8692.t1	g8692.t1
UCDDS831_g8693.t1	g8693.t1
UCDDS831_g8694.t1	g8694.t1
UCDDS831_g8695.t1	g8695.t1
UCDDS831_g8696.t1	g8696.t1
UCDDS831_g8697.t1	g8697.t1
UCDDS831_g8698.t1	g8698.t1
UCDDS831_g8699.t1	g8699.t1
UCDDS831_g8700.t1	g8700.t1
UCDDS831_g8701.t1	g8701.t1
UCDDS831_g8702.t1	g8702.t1
UCDDS831_g8703.t1	g8703.t1
UCDDS831_g8704.t1	g8704.t1
UCDDS831_g8705.t1	g8705.t1
UCDDS831_g8706.t1	g8706.t1
UCDDS831_g8707.t1	g8707.t1
UCDDS831_g8708.t1	g8708.t1
UCDDS831_g8709.t1	g8709.t1
UCDDS831_g8710.t1	g8710.t1
UCDDS831_g8711.t1	g8711.t1
UCDDS831_g8712.t1	g8712.t1
UCDDS831_g8713.t1	g8713.t1
UCDDS831_g8714.t1	g8714.t1
UCDDS831_g8715.t1	g8715.t1
UCDDS831_g8716.t1	g8716.t1
UCDDS831_g8717.t1	g8717.t1
UCDDS831_g8718.t1	g8718.t1
UCDDS831_g8719.t1	g8719.t1
UCDDS831_g8720.t1	g8720.t1
UCDDS831_g8721.t1	g8721.t1
UCDDS831_g8722.t1	g8722.t1
UCDDS831_g8723.t1	g8723.t1
UCDDS831_g8724.t1	g8724.t1
UCDDS831_g8725.t1	g8725.t1
UCDDS831_g8726.t1	g8726.t1
UCDDS831_g8727.t1	g8727.t1
UCDDS831_g8728.t1	g8728.t1
UCDDS831_g8729.t1	g8729.t1
UCDDS831_g8730.t1	g8730.t1
UCDDS831_g8731.t1	g8731.t1
UCDDS831_g8732.t1	g8732.t1
UCDDS831_g8733.t1	g8733.t1
UCDDS831_g8734.t1	g8734.t1
UCDDS831_g8735.t1	g8735.t1
UCDDS831_g8736.t1	g8736.t1
UCDDS831_g8737.t1	g8737.t1
UCDDS831_g8738.t1	g8738.t1
UCDDS831_g8739.t1	g8739.t1
UCDDS831_g8740.t1	g8740.t1
UCDDS831_g8741.t1	g8741.t1
UCDDS831_g8742.t1	g8742.t1
UCDDS831_g8743.t1	g8743.t1
UCDDS831_g8744.t1	g8744.t1
UCDDS831_g8745.t1	g8745.t1
UCDDS831_g8746.t1	g8746.t1
UCDDS831_g8747.t1	g8747.t1
UCDDS831_g8748.t1	g8748.t1
UCDDS831_g8749.t1	g8749.t1
UCDDS831_g8750.t1	g8750.t1
UCDDS831_g8751.t1	g8751.t1
UCDDS831_g8752.t1	g8752.t1
UCDDS831_g8753.t1	g8753.t1
UCDDS831_g8754.t1	g8754.t1
UCDDS831_g8755.t1	g8755.t1
UCDDS831_g8756.t1	g8756.t1
UCDDS831_g8757.t1	g8757.t1
UCDDS831_g8758.t1	g8758.t1
UCDDS831_g8759.t1	g8759.t1
UCDDS831_g8760.t1	g8760.t1
UCDDS831_g8761.t1	g8761.t1
UCDDS831_g8762.t1	g8762.t1
UCDDS831_g8763.t1	g8763.t1
UCDDS831_g8764.t1	g8764.t1
UCDDS831_g8765.t1	g8765.t1
UCDDS831_g8766.t1	g8766.t1
UCDDS831_g8767.t1	g8767.t1
UCDDS831_g8768.t1	g8768.t1
UCDDS831_g8769.t1	g8769.t1
UCDDS831_g8770.t1	g8770.t1
UCDDS831_g8771.t1	g8771.t1
UCDDS831_g8772.t1	g8772.t1
UCDDS831_g8773.t1	g8773.t1
UCDDS831_g8774.t1	g8774.t1
UCDDS831_g8775.t1	g8775.t1
UCDDS831_g8776.t1	g8776.t1
UCDDS831_g8777.t1	g8777.t1
UCDDS831_g8778.t1	g8778.t1
UCDDS831_g8779.t1	g8779.t1
UCDDS831_g8780.t1	g8780.t1
UCDDS831_g8781.t1	g8781.t1
UCDDS831_g8782.t1	g8782.t1
UCDDS831_g8783.t1	g8783.t1
UCDDS831_g8784.t1	g8784.t1
UCDDS831_g8785.t1	g8785.t1
UCDDS831_g8786.t1	g8786.t1
UCDDS831_g8787.t1	g8787.t1
UCDDS831_g8788.t1	g8788.t1
UCDDS831_g8789.t1	g8789.t1
UCDDS831_g8790.t1	g8790.t1
UCDDS831_g8791.t1	g8791.t1
UCDDS831_g8792.t1	g8792.t1
UCDDS831_g8793.t1	g8793.t1
UCDDS831_g8794.t1	g8794.t1
UCDDS831_g8795.t1	g8795.t1
UCDDS831_g8796.t1	g8796.t1
UCDDS831_g8797.t1	g8797.t1
UCDDS831_g8798.t1	g8798.t1
UCDDS831_g8799.t1	g8799.t1
UCDDS831_g8800.t1	g8800.t1
UCDDS831_g8801.t1	g8801.t1
UCDDS831_g8802.t1	g8802.t1
UCDDS831_g8803.t1	g8803.t1
UCDDS831_g8804.t1	g8804.t1
UCDDS831_g8805.t1	g8805.t1
UCDDS831_g8806.t1	g8806.t1
UCDDS831_g8807.t1	g8807.t1
UCDDS831_g8808.t1	g8808.t1
UCDDS831_g8809.t1	g8809.t1
UCDDS831_g8810.t1	g8810.t1
UCDDS831_g8811.t1	g8811.t1
UCDDS831_g8812.t1	g8812.t1
UCDDS831_g8813.t1	g8813.t1
UCDDS831_g8814.t1	g8814.t1
UCDDS831_g8815.t1	g8815.t1
UCDDS831_g8816.t1	g8816.t1
UCDDS831_g8817.t1	g8817.t1
UCDDS831_g8818.t1	g8818.t1
UCDDS831_g8819.t1	g8819.t1
UCDDS831_g8820.t1	g8820.t1
UCDDS831_g8821.t1	g8821.t1
UCDDS831_g8822.t1	g8822.t1
UCDDS831_g8823.t1	g8823.t1
UCDDS831_g8824.t1	g8824.t1
UCDDS831_g8825.t1	g8825.t1
UCDDS831_g8826.t1	g8826.t1
UCDDS831_g8827.t1	g8827.t1
UCDDS831_g8828.t1	g8828.t1
UCDDS831_g8829.t1	g8829.t1
UCDDS831_g8830.t1	g8830.t1
UCDDS831_g8831.t1	g8831.t1
UCDDS831_g8832.t1	g8832.t1
UCDDS831_g8833.t1	g8833.t1
UCDDS831_g8834.t1	g8834.t1
UCDDS831_g8835.t1	g8835.t1
UCDDS831_g8836.t1	g8836.t1
UCDDS831_g8837.t1	g8837.t1
UCDDS831_g8838.t1	g8838.t1
UCDDS831_g8839.t1	g8839.t1
UCDDS831_g8840.t1	g8840.t1
UCDDS831_g8841.t1	g8841.t1
UCDDS831_g8842.t1	g8842.t1
UCDDS831_g8843.t1	g8843.t1
UCDDS831_g8844.t1	g8844.t1
UCDDS831_g8845.t1	g8845.t1
UCDDS831_g8846.t1	g8846.t1
UCDDS831_g8847.t1	g8847.t1
UCDDS831_g8848.t1	g8848.t1
UCDDS831_g8849.t1	g8849.t1
UCDDS831_g8850.t1	g8850.t1
UCDDS831_g8851.t1	g8851.t1
UCDDS831_g8852.t1	g8852.t1
UCDDS831_g8853.t1	g8853.t1
UCDDS831_g8854.t1	g8854.t1
UCDDS831_g8855.t1	g8855.t1
UCDDS831_g8856.t1	g8856.t1
UCDDS831_g8857.t1	g8857.t1
UCDDS831_g8858.t1	g8858.t1
UCDDS831_g8859.t1	g8859.t1
UCDDS831_g8860.t1	g8860.t1
UCDDS831_g8861.t1	g8861.t1
UCDDS831_g8862.t1	g8862.t1
UCDDS831_g8863.t1	g8863.t1
UCDDS831_g8864.t1	g8864.t1
UCDDS831_g8865.t1	g8865.t1
UCDDS831_g8866.t1	g8866.t1
UCDDS831_g8867.t1	g8867.t1
UCDDS831_g8868.t1	g8868.t1
UCDDS831_g8869.t1	g8869.t1
UCDDS831_g8870.t1	g8870.t1
UCDDS831_g8871.t1	g8871.t1
UCDDS831_g8872.t1	g8872.t1
UCDDS831_g8873.t1	g8873.t1
UCDDS831_g8874.t1	g8874.t1
UCDDS831_g8875.t1	g8875.t1
UCDDS831_g8876.t1	g8876.t1
UCDDS831_g8877.t1	g8877.t1
